total_harga_pembelian,sumber,browser,gender,umur,selisih_waktu,day_regis,month_regis,year_regis,hour_regis,day_buy,month_buy,year_buy,hour_buy,sama,sama_ip,fraud
31,0,0,1,30,-1112.05,7,3,2015,8,22,4,2015,16,1,1,0
33,1,2,1,38,-2093.766666666667,2,3,2015,1,28,5,2015,7,1,1,0
55,0,1,0,51,-452.81666666666666,3,7,2015,15,22,7,2015,12,1,1,0
17,2,0,0,37,-966.2833333333332,25,5,2015,21,5,7,2015,4,1,1,0
25,2,4,1,33,-1927.8333333333333,17,5,2015,15,5,8,2015,23,1,1,0
29,0,4,1,28,-74.4,12,6,2015,12,15,6,2015,15,1,1,0
51,2,0,0,26,-2463.2833333333333,9,6,2015,11,20,9,2015,2,1,1,0
27,2,4,1,33,-328.1166666666667,7,6,2015,6,20,6,2015,22,1,1,0
12,1,4,1,18,-1337.5166666666669,7,3,2015,20,2,5,2015,13,1,1,0
16,2,0,1,48,-2052.4,19,4,2015,12,14,7,2015,1,1,1,0
72,2,1,1,36,-1974.1166666666663,30,5,2015,1,20,8,2015,7,1,1,0
11,2,1,1,18,-1094.85,31,3,2015,13,16,5,2015,4,1,1,0
34,0,0,1,29,-1663.25,25,5,2015,9,2,8,2015,17,1,1,0
27,2,0,0,25,-270.93333333333334,31,1,2015,16,11,2,2015,23,1,1,0
28,2,4,1,22,-263.1333333333333,26,1,2015,16,6,2,2015,15,1,1,0
47,0,0,1,41,-2725.6,26,5,2015,17,17,9,2015,7,1,1,0
61,1,4,0,46,-1576.1666666666667,12,2,2015,15,19,4,2015,8,1,1,0
40,1,4,1,35,-815.3,26,5,2015,19,29,6,2015,18,1,1,0
43,2,0,0,18,-522.2166666666667,24,5,2015,17,15,6,2015,12,1,1,0
43,0,4,1,51,-702.25,10,1,2015,23,9,2,2015,5,1,1,0
38,0,0,0,43,-2203.8166666666666,15,1,2015,5,17,4,2015,1,1,1,0
14,2,0,1,32,-1722.2833333333333,20,6,2015,5,30,8,2015,23,1,1,0
34,2,4,1,30,-1734.15,5,3,2015,20,17,5,2015,2,1,1,0
75,1,1,1,59,-53.56666666666667,19,2,2015,0,21,2,2015,5,1,1,0
49,2,2,0,31,-344.06666666666666,25,5,2015,10,8,6,2015,18,1,1,0
22,1,0,1,27,-956.4666666666668,23,5,2015,6,2,7,2015,2,1,1,0
13,2,1,1,38,-600.7666666666667,27,1,2015,13,21,2,2015,14,1,1,0
12,1,1,1,34,-411.9166666666667,1,3,2015,8,18,3,2015,12,1,1,0
36,1,1,0,34,-2307.1,15,7,2015,5,19,10,2015,8,1,1,0
47,0,0,1,40,-375.4166666666667,28,5,2015,9,13,6,2015,1,1,1,0
67,0,1,1,19,-1886.6166666666663,6,7,2015,9,23,9,2015,0,1,1,0
26,0,4,1,38,-2233.733333333333,4,5,2015,18,5,8,2015,20,1,1,0
44,0,1,0,58,-548.7666666666667,27,7,2015,13,19,8,2015,10,1,1,0
21,1,2,1,37,-2654.9333333333334,25,4,2015,7,13,8,2015,21,1,1,0
45,2,0,1,39,-1015.05,31,5,2015,4,12,7,2015,11,1,1,0
48,2,4,0,30,-122.68333333333334,2,6,2015,16,7,6,2015,19,1,1,0
11,2,0,0,38,-200.1833333333333,5,4,2015,17,14,4,2015,1,1,1,0
58,1,1,1,20,0.0,5,1,2015,23,5,1,2015,23,1,1,1
47,0,0,1,29,-2844.583333333333,12,5,2015,3,7,9,2015,16,1,1,0
10,2,4,1,33,-262.56666666666666,3,3,2015,18,14,3,2015,16,1,1,0
12,0,1,1,50,-925.4,26,2,2015,6,5,4,2015,20,1,1,0
26,2,0,0,24,-1452.0666666666666,22,4,2015,9,21,6,2015,21,1,1,0
49,0,0,1,34,-1690.2666666666669,2,7,2015,23,11,9,2015,9,1,1,0
23,0,2,1,36,-1381.4833333333331,13,2,2015,20,12,4,2015,10,1,1,0
32,0,4,1,34,-2451.25,26,7,2015,1,5,11,2015,5,1,1,0
24,1,4,0,33,-728.1166666666667,6,8,2015,22,6,9,2015,7,1,1,0
25,0,2,1,33,-2535.05,19,4,2015,3,2,8,2015,18,1,1,0
15,0,0,1,27,-2153.116666666667,5,7,2015,20,3,10,2015,13,1,1,0
13,1,2,1,43,-2211.4333333333334,7,3,2015,8,7,6,2015,12,1,1,0
11,2,0,1,39,-2588.733333333333,2,1,2015,9,20,4,2015,6,1,1,0
14,2,0,0,48,0.0,1,1,2015,5,1,1,2015,5,1,1,1
9,2,0,0,43,-1190.0833333333333,6,3,2015,4,24,4,2015,18,1,1,0
47,2,4,0,29,-2248.7,11,7,2015,19,13,10,2015,12,1,1,0
51,2,0,0,38,-751.9666666666667,12,5,2015,19,13,6,2015,2,1,1,0
25,1,0,0,20,-1048.65,26,2,2015,23,11,4,2015,15,1,1,0
15,0,1,0,49,-2595.9,7,4,2015,22,25,7,2015,2,1,1,0
36,0,2,1,27,-470.4333333333333,6,5,2015,10,26,5,2015,1,1,1,0
15,2,3,1,39,-1288.9666666666667,16,3,2015,20,9,5,2015,13,1,1,0
27,1,2,1,44,-1863.3,25,5,2015,18,11,8,2015,9,1,1,0
84,2,0,1,29,-461.01666666666665,4,2,2015,23,24,2,2015,4,1,1,0
35,2,0,1,37,-765.7166666666667,12,8,2015,8,13,9,2015,6,1,1,0
44,2,0,0,33,-1932.05,1,5,2015,2,20,7,2015,15,1,1,0
57,0,1,1,26,-2137.1833333333334,20,7,2015,12,17,10,2015,13,1,1,0
33,1,0,0,32,-2082.616666666667,30,3,2015,20,25,6,2015,15,1,1,0
40,2,4,1,36,0.0,4,1,2015,16,4,1,2015,16,1,1,1
30,1,0,0,29,-887.6,7,8,2015,19,13,9,2015,18,1,1,0
31,1,2,0,32,-2416.4333333333334,28,7,2015,5,5,11,2015,21,1,1,0
29,2,0,0,42,-2238.2833333333333,19,3,2015,16,20,6,2015,22,1,1,0
60,0,2,1,37,-2507.116666666667,14,4,2015,23,28,7,2015,10,1,1,0
11,2,4,0,39,-2543.0,20,7,2015,8,3,11,2015,7,1,1,0
22,0,2,1,23,-399.9333333333333,23,7,2015,6,8,8,2015,22,1,1,0
44,0,2,1,33,-2378.5,6,1,2015,10,15,4,2015,13,1,1,0
58,0,4,0,41,-1588.8666666666666,13,6,2015,2,18,8,2015,7,1,1,0
34,0,0,1,48,-1205.8,4,2,2015,11,26,3,2015,17,1,1,0
32,2,0,1,38,-59.36666666666667,30,5,2015,3,1,6,2015,14,1,1,0
45,2,0,1,37,-1710.75,7,3,2015,18,18,5,2015,0,1,1,0
76,2,1,1,24,-1769.5833333333333,20,6,2015,20,2,9,2015,14,1,1,0
40,1,0,0,20,-544.7,28,5,2015,22,20,6,2015,15,1,1,0
26,0,0,0,33,-507.01666666666665,29,5,2015,8,19,6,2015,11,1,1,0
17,0,0,1,34,-1949.2333333333331,13,1,2015,6,4,4,2015,11,1,1,0
34,2,0,1,42,-650.9833333333333,17,2,2015,21,17,3,2015,0,1,1,0
63,0,1,1,42,-1450.5333333333333,3,1,2015,9,4,3,2015,20,1,1,0
28,0,2,1,45,-1647.2,20,5,2015,21,28,7,2015,13,1,1,0
30,0,2,1,32,-1455.7166666666667,6,6,2015,1,5,8,2015,17,1,1,0
78,2,3,0,29,-2331.65,25,5,2015,6,30,8,2015,10,1,1,0
24,2,0,1,36,-2767.1833333333334,4,6,2015,11,27,9,2015,18,1,1,0
57,0,1,0,34,-2143.55,13,5,2015,10,10,8,2015,18,1,1,0
51,0,2,1,34,-632.8666666666667,27,4,2015,13,23,5,2015,22,1,1,0
28,2,0,0,28,-1006.6,25,3,2015,22,6,5,2015,21,1,1,0
21,0,0,1,36,-1053.9166666666667,25,2,2015,7,10,4,2015,5,1,1,0
17,2,0,0,34,-742.2833333333333,26,1,2015,19,26,2,2015,17,1,1,0
15,0,2,0,37,-1392.5,9,5,2015,20,6,7,2015,21,1,1,0
16,2,1,0,55,-1212.7666666666669,23,2,2015,8,14,4,2015,21,1,1,0
31,2,4,1,33,-1066.3166666666666,5,2,2015,5,21,3,2015,16,1,1,0
48,0,4,0,33,-2018.8166666666664,27,5,2015,12,19,8,2015,14,1,1,0
46,2,0,0,32,-2496.016666666667,8,2,2015,9,23,5,2015,9,1,1,0
22,0,2,1,25,-1739.1333333333334,17,8,2015,16,29,10,2015,3,1,1,0
35,1,0,0,18,-138.45,2,6,2015,9,8,6,2015,3,1,1,0
20,2,0,1,32,-2548.2166666666667,13,7,2015,22,28,10,2015,2,1,1,0
30,0,4,0,37,-1673.6333333333334,9,5,2015,19,18,7,2015,12,1,1,0
20,0,3,1,25,0.0,5,1,2015,10,5,1,2015,10,1,1,1
9,0,1,1,24,-1841.9,12,1,2015,2,29,3,2015,19,1,1,0
26,2,0,1,32,-1119.1,1,8,2015,8,16,9,2015,23,1,1,0
47,1,0,1,36,-1950.7166666666667,16,6,2015,2,5,9,2015,9,1,1,0
71,0,0,1,21,-1242.05,26,3,2015,5,16,5,2015,23,1,1,0
54,0,1,0,27,-243.5,8,6,2015,12,18,6,2015,16,1,1,1
17,2,4,1,34,-2447.4666666666667,23,3,2015,21,3,7,2015,20,1,1,0
44,2,4,1,46,-1038.15,2,8,2015,18,15,9,2015,0,1,1,0
35,1,1,1,40,-1786.1,4,1,2015,2,19,3,2015,12,1,1,0
49,0,2,0,34,-673.6666666666666,15,2,2015,5,15,3,2015,7,1,1,0
14,0,1,1,26,-1891.8833333333332,2,6,2015,0,19,8,2015,20,1,1,0
10,0,0,1,27,-1215.4166666666667,21,5,2015,22,11,7,2015,14,1,1,0
36,1,4,0,35,-1437.4666666666667,20,1,2015,6,21,3,2015,4,1,1,0
31,0,4,0,42,-1359.1833333333334,13,4,2015,18,9,6,2015,9,1,1,0
34,0,0,1,45,-2561.7166666666667,10,7,2015,22,25,10,2015,16,1,1,0
13,2,1,0,26,0.0,11,1,2015,19,11,1,2015,19,1,1,1
47,0,1,0,40,-1680.9833333333331,5,4,2015,5,14,6,2015,6,1,1,0
31,2,4,1,24,0.0,12,1,2015,19,12,1,2015,19,1,1,1
23,0,0,1,28,-1586.3833333333334,8,3,2015,18,13,5,2015,20,1,1,0
56,2,2,0,45,-360.48333333333335,2,7,2015,5,17,7,2015,5,1,1,1
32,0,2,1,25,-2116.833333333333,7,7,2015,21,4,10,2015,2,1,1,0
44,0,0,1,38,-909.8,12,1,2015,12,19,2,2015,10,1,1,0
47,0,2,1,28,-1334.6333333333334,1,6,2015,11,27,7,2015,1,1,1,0
66,0,3,0,33,-2875.5333333333333,24,4,2015,2,21,8,2015,21,1,1,0
78,0,2,0,53,-1699.9166666666667,10,7,2015,12,19,9,2015,8,1,1,0
25,0,4,1,44,-1855.1833333333332,26,3,2015,23,12,6,2015,6,1,1,0
31,1,0,1,39,-1993.8166666666664,9,5,2015,2,31,7,2015,4,1,1,0
47,0,0,0,25,-2429.65,5,3,2015,2,14,6,2015,8,1,1,0
53,2,4,1,36,-2099.766666666667,4,2,2015,5,2,5,2015,16,1,1,0
63,0,3,0,36,-979.05,12,2,2015,1,24,3,2015,20,1,1,0
43,0,4,1,22,-2533.2,8,7,2015,8,21,10,2015,22,1,1,0
24,0,1,1,41,-738.7833333333333,16,4,2015,7,17,5,2015,2,1,1,0
25,0,4,1,30,-543.5333333333333,15,5,2015,10,7,6,2015,2,1,1,0
48,2,0,0,55,-2649.5,1,2,2015,2,22,5,2015,11,1,1,0
35,2,1,1,34,-1012.4666666666668,13,6,2015,8,25,7,2015,13,1,1,0
18,2,0,1,25,-2251.4,15,7,2015,10,17,10,2015,6,1,1,0
32,0,0,1,33,-483.6333333333333,2,4,2015,20,22,4,2015,23,1,1,0
38,1,2,1,24,-2442.55,14,5,2015,7,24,8,2015,1,1,1,0
41,0,0,1,19,-544.65,9,6,2015,0,1,7,2015,16,1,1,0
22,1,2,0,40,-564.1333333333333,5,7,2015,15,29,7,2015,3,1,1,0
20,0,1,0,34,-1152.3166666666666,25,2,2015,8,14,4,2015,8,1,1,0
9,2,0,0,26,-2551.0,27,7,2015,17,11,11,2015,0,1,1,0
13,2,2,1,26,-218.01666666666668,12,5,2015,1,21,5,2015,3,1,1,0
58,2,4,0,20,-1632.0833333333333,20,7,2015,4,26,9,2015,4,1,1,0
16,2,0,1,52,-2801.25,31,7,2015,10,25,11,2015,4,1,1,0
34,1,0,0,29,-1736.3833333333334,18,1,2015,22,1,4,2015,6,1,1,0
18,0,0,1,49,-970.6,29,6,2015,18,9,8,2015,5,1,1,0
41,0,0,1,18,-2705.116666666667,18,3,2015,3,8,7,2015,20,1,1,0
41,2,2,0,31,-780.8666666666667,3,8,2015,14,5,9,2015,3,1,1,0
18,2,2,1,41,-2708.766666666667,17,2,2015,4,10,6,2015,1,1,1,0
34,2,0,1,20,-2730.5333333333333,11,6,2015,10,3,10,2015,5,1,1,0
66,1,2,1,26,-48.3,27,2,2015,7,1,3,2015,7,1,1,0
43,1,0,1,32,-985.75,24,5,2015,1,4,7,2015,3,1,1,0
58,0,2,1,57,-814.8166666666667,15,4,2015,6,19,5,2015,5,1,1,0
42,0,4,1,25,-2273.0,5,6,2015,20,8,9,2015,13,1,1,0
39,1,2,0,47,-1404.8333333333333,19,3,2015,12,17,5,2015,0,1,1,0
17,1,0,0,52,-481.2166666666666,21,2,2015,14,13,3,2015,15,1,1,0
10,0,0,0,20,-1640.4166666666667,11,3,2015,18,19,5,2015,3,1,1,0
20,2,2,1,39,-529.6666666666666,17,8,2015,4,8,9,2015,6,1,1,0
59,2,2,0,26,-441.4333333333333,3,6,2015,1,21,6,2015,11,1,1,0
14,0,0,1,57,-1209.8,20,3,2015,11,9,5,2015,21,1,1,0
50,2,2,0,24,-1065.9166666666667,23,6,2015,23,7,8,2015,9,1,1,0
44,0,1,0,31,-1848.2333333333331,16,3,2015,20,1,6,2015,20,1,1,0
31,0,2,1,31,-155.05,3,3,2015,23,10,3,2015,10,1,1,0
15,1,4,0,41,-1012.15,11,7,2015,22,23,8,2015,2,1,1,0
36,1,2,1,39,-2000.2666666666669,31,7,2015,0,22,10,2015,8,1,1,0
66,1,0,1,47,-2665.95,11,5,2015,9,30,8,2015,11,1,1,0
62,2,1,0,22,-2123.766666666667,19,3,2015,22,16,6,2015,10,1,1,0
14,2,4,0,51,-703.35,10,1,2015,9,8,2,2015,16,1,1,0
29,0,2,1,24,-2477.6833333333334,15,6,2015,5,26,9,2015,11,1,1,0
22,2,2,1,43,-796.7,11,7,2015,13,13,8,2015,17,1,1,0
30,2,4,1,35,-1013.3333333333334,7,2,2015,21,22,3,2015,3,1,1,0
16,1,2,1,30,-1032.5166666666669,21,3,2015,16,3,5,2015,16,1,1,0
43,0,4,1,26,-1353.0333333333333,24,7,2015,18,19,9,2015,3,1,1,0
18,0,2,1,42,0.0,11,1,2015,18,11,1,2015,18,1,1,1
38,2,1,1,46,-563.3166666666667,22,7,2015,22,15,8,2015,9,1,1,0
42,2,0,0,48,-1672.8166666666666,1,1,2015,22,12,3,2015,15,1,1,1
11,2,4,0,39,-2698.0333333333333,21,7,2015,12,10,11,2015,22,1,1,0
52,2,0,1,38,-1265.9,2,2,2015,9,27,3,2015,3,1,1,0
28,1,0,0,54,-1901.9666666666667,29,6,2015,12,16,9,2015,18,1,1,0
67,2,2,0,29,-2541.383333333333,7,7,2015,1,20,10,2015,22,1,1,0
49,0,2,1,32,-1324.8333333333333,13,6,2015,19,8,8,2015,0,1,1,0
56,0,4,0,39,-2625.8166666666666,11,1,2015,3,30,4,2015,13,1,1,0
22,2,1,1,27,-579.25,21,1,2015,1,14,2,2015,5,1,1,0
12,1,2,0,48,-287.4166666666667,20,7,2015,22,1,8,2015,22,1,1,0
48,1,1,1,35,-2359.766666666667,13,5,2015,21,20,8,2015,5,1,1,0
47,2,0,1,40,-2724.1,6,5,2015,6,27,8,2015,18,1,1,0
51,2,2,0,33,-849.2666666666667,12,8,2015,23,17,9,2015,8,1,1,0
23,0,2,0,37,-1030.1,13,5,2015,9,25,6,2015,7,1,1,0
20,2,0,0,19,0.0,6,1,2015,6,6,1,2015,6,1,1,1
59,2,2,0,30,-1498.9666666666667,7,4,2015,15,9,6,2015,2,1,1,0
32,2,0,1,45,-1096.0833333333333,8,5,2015,13,23,6,2015,5,1,1,0
23,0,2,0,35,-1742.8166666666666,17,5,2015,0,28,7,2015,14,1,1,0
46,0,0,1,41,-1123.65,11,6,2015,18,28,7,2015,14,1,1,0
69,2,2,1,30,-676.6833333333333,27,4,2015,12,25,5,2015,17,1,1,0
38,0,0,1,39,-2379.6666666666665,28,7,2015,6,4,11,2015,9,1,1,0
56,2,0,1,30,-86.46666666666667,8,8,2015,23,12,8,2015,14,1,1,0
36,2,1,1,37,0.0,5,1,2015,8,5,1,2015,8,1,1,1
24,2,2,1,44,-61.5,4,4,2015,6,6,4,2015,20,1,1,0
32,2,1,0,32,-2132.8,2,5,2015,11,30,7,2015,8,1,1,0
47,0,0,0,47,-1621.85,22,7,2015,22,28,9,2015,12,1,1,1
26,0,1,0,20,-1301.9,11,7,2015,11,3,9,2015,17,1,1,0
52,0,1,1,27,-913.7,21,1,2015,17,28,2,2015,19,1,1,0
14,2,0,1,37,-2400.7,27,1,2015,5,7,5,2015,5,1,1,0
33,2,0,0,50,-515.0,3,2,2015,17,25,2,2015,4,1,1,0
36,0,0,1,29,-390.6166666666667,12,6,2015,11,28,6,2015,17,1,1,0
45,2,3,0,32,-82.16666666666667,29,6,2015,2,2,7,2015,12,1,1,0
10,2,0,0,47,-2685.733333333333,28,2,2015,20,20,6,2015,18,1,1,0
57,0,0,1,24,-1806.9166666666667,7,5,2015,11,21,7,2015,18,1,1,0
32,2,0,1,29,-761.3833333333333,13,8,2015,20,14,9,2015,13,1,1,0
26,1,0,1,42,-1046.75,8,8,2015,13,21,9,2015,3,1,1,0
26,0,0,1,33,-2864.883333333333,12,7,2015,14,8,11,2015,22,1,1,0
40,0,0,1,37,-531.4666666666667,4,6,2015,16,26,6,2015,20,1,1,0
27,0,4,0,37,-1504.9166666666667,25,1,2015,13,29,3,2015,6,1,1,0
61,1,0,0,41,-1052.9166666666667,18,7,2015,20,31,8,2015,16,1,1,0
17,2,2,0,35,-2006.6,4,8,2015,0,26,10,2015,15,1,1,0
40,2,2,1,24,-2710.2166666666667,8,8,2015,2,29,11,2015,0,1,1,0
56,0,4,1,51,-111.66666666666669,10,3,2015,12,15,3,2015,3,1,1,0
22,0,4,1,19,-2837.9166666666665,20,5,2015,10,15,9,2015,15,1,1,0
71,0,2,0,27,-2465.133333333333,21,3,2015,17,2,7,2015,10,1,1,0
26,0,1,1,36,-647.9,25,4,2015,1,22,5,2015,1,1,1,0
21,2,0,0,54,-1931.55,22,4,2015,19,12,7,2015,7,1,1,0
24,0,0,0,33,-457.1666666666667,7,1,2015,15,26,1,2015,16,1,1,0
55,0,2,0,23,-45.98333333333333,14,4,2015,9,16,4,2015,7,1,1,0
29,1,1,0,36,-1329.6333333333334,15,3,2015,17,10,5,2015,2,1,1,0
21,0,4,1,40,-1130.5166666666669,1,4,2015,6,18,5,2015,9,1,1,0
15,0,2,0,33,-855.6833333333333,11,1,2015,11,16,2,2015,3,1,1,0
9,1,0,1,43,-2185.766666666667,20,5,2015,11,19,8,2015,13,1,1,0
56,1,0,0,19,-1295.45,8,8,2015,2,1,10,2015,1,1,1,0
29,2,2,1,27,-352.6333333333333,19,7,2015,6,2,8,2015,23,1,1,0
23,0,0,0,42,-1871.9833333333331,10,5,2015,8,27,7,2015,8,1,1,0
38,2,0,1,43,-654.4166666666666,27,4,2015,17,25,5,2015,0,1,1,0
56,2,2,1,35,-561.6166666666667,17,7,2015,15,10,8,2015,0,1,1,0
77,2,2,0,42,-519.7833333333333,4,2,2015,22,26,2,2015,14,1,1,0
13,1,0,0,26,-1357.7666666666669,27,4,2015,1,22,6,2015,15,1,1,0
56,2,0,1,34,-2452.483333333333,17,6,2015,13,27,9,2015,17,1,1,0
10,2,2,0,45,-847.5,4,1,2015,16,9,2,2015,0,1,1,0
30,0,0,0,37,-87.33333333333333,14,5,2015,22,18,5,2015,14,1,1,0
46,2,4,1,31,-268.05,16,6,2015,10,27,6,2015,14,1,1,0
43,0,0,1,41,0.0,10,1,2015,17,10,1,2015,17,1,1,1
55,2,2,0,40,-2317.8,15,5,2015,1,19,8,2015,15,1,1,0
14,2,0,1,58,-645.45,27,4,2015,10,24,5,2015,8,1,1,0
33,0,2,1,24,-2719.833333333333,22,7,2015,21,13,11,2015,5,1,1,0
56,0,0,0,40,0.0,10,1,2015,23,10,1,2015,23,1,1,1
22,0,0,1,49,-296.6166666666667,20,7,2015,2,1,8,2015,11,1,1,0
47,1,2,0,29,-461.65,4,8,2015,13,23,8,2015,18,1,1,0
9,0,0,1,29,-2034.9666666666667,8,7,2015,16,1,10,2015,11,1,1,0
35,2,0,1,39,-697.3666666666667,18,7,2015,21,16,8,2015,23,1,1,0
25,2,0,0,34,-2631.016666666667,26,6,2015,5,13,10,2015,20,1,1,1
66,1,4,1,40,-1756.3166666666666,28,2,2015,1,12,5,2015,5,1,1,0
41,0,4,0,28,-1800.6833333333334,15,8,2015,6,29,10,2015,7,1,1,0
40,0,4,1,30,-345.51666666666665,17,8,2015,4,31,8,2015,13,1,1,0
40,2,0,1,34,-1763.55,13,4,2015,17,26,6,2015,5,1,1,0
40,1,4,1,30,-2558.083333333333,9,6,2015,12,24,9,2015,2,1,1,0
35,2,0,0,42,-2212.5333333333333,14,7,2015,0,14,10,2015,5,1,1,0
24,0,1,0,50,-867.25,10,3,2015,19,15,4,2015,23,1,1,0
40,1,2,1,27,-209.61666666666667,12,8,2015,1,20,8,2015,18,1,1,0
39,2,0,1,23,-1051.7166666666667,23,7,2015,22,5,9,2015,17,1,1,0
18,0,4,1,22,-326.55,21,7,2015,10,4,8,2015,1,1,1,0
39,2,0,1,33,-2293.9333333333334,12,2,2015,18,19,5,2015,8,1,1,0
9,0,2,0,23,-780.25,23,6,2015,0,25,7,2015,12,1,1,0
42,2,0,1,26,-1067.5333333333333,28,2,2015,19,14,4,2015,7,1,1,0
23,2,0,1,41,-1978.9333333333332,15,6,2015,13,6,9,2015,0,1,1,0
60,2,4,1,39,-1004.25,5,4,2015,8,17,5,2015,4,1,1,0
69,2,2,1,24,-599.5166666666667,25,7,2015,18,19,8,2015,17,1,1,0
19,0,4,1,35,-1831.8166666666664,26,5,2015,0,10,8,2015,8,1,1,0
79,1,2,0,24,-2711.4666666666667,10,5,2015,7,31,8,2015,6,1,1,0
45,2,1,0,27,-127.2,28,7,2015,9,2,8,2015,16,1,1,0
29,1,1,1,37,-2463.5,30,6,2015,1,10,10,2015,16,1,1,0
33,0,1,1,37,-466.6333333333333,23,7,2015,18,12,8,2015,4,1,1,0
29,2,2,1,29,-2726.083333333333,10,7,2015,20,1,11,2015,10,1,1,0
12,0,2,1,26,-1618.1333333333334,11,6,2015,21,18,8,2015,7,1,1,0
31,2,2,0,30,-325.9166666666667,14,6,2015,14,28,6,2015,4,1,1,0
21,0,2,1,18,0.0,4,1,2015,13,4,1,2015,13,1,1,1
15,2,1,0,36,0.0,3,1,2015,18,3,1,2015,18,1,1,1
27,1,2,1,35,-2478.116666666667,24,5,2015,11,4,9,2015,17,1,1,0
43,0,0,0,29,-2523.133333333333,23,4,2015,6,6,8,2015,10,1,1,0
69,0,4,1,31,-2551.6,4,4,2015,5,19,7,2015,12,1,1,0
59,1,0,1,37,-2390.85,21,5,2015,4,28,8,2015,19,1,1,1
34,0,0,0,30,-1791.9833333333331,9,8,2015,14,23,10,2015,6,1,1,0
12,0,3,1,40,-1275.5,31,3,2015,2,23,5,2015,5,1,1,0
15,0,2,0,22,-938.1666666666666,31,5,2015,20,9,7,2015,22,1,1,0
72,2,4,0,34,-2520.75,6,7,2015,18,19,10,2015,18,1,1,0
39,0,0,0,37,-1506.9166666666667,3,7,2015,20,4,9,2015,15,1,1,0
51,0,1,1,32,-616.8,18,1,2015,10,13,2,2015,3,1,1,0
11,1,0,1,48,-1555.7833333333333,29,5,2015,20,2,8,2015,16,1,1,0
73,2,4,1,30,-2303.7833333333333,1,5,2015,4,5,8,2015,3,1,1,0
10,0,2,0,40,-261.21666666666664,10,2,2015,15,21,2,2015,12,1,1,0
9,2,2,0,29,-1187.1666666666667,17,7,2015,14,5,9,2015,1,1,1,0
26,0,4,1,29,-2490.4333333333334,17,4,2015,17,30,7,2015,11,1,1,0
17,1,1,0,26,-2080.5666666666666,19,2,2015,16,17,5,2015,9,1,1,0
49,2,0,1,51,-939.6666666666666,7,2,2015,12,18,3,2015,16,1,1,0
12,2,0,1,29,-625.2333333333333,23,1,2015,5,18,2,2015,6,1,1,0
23,1,4,0,39,-1152.1166666666666,4,4,2015,16,22,5,2015,16,1,1,0
31,0,4,1,38,-1249.65,7,6,2015,22,30,7,2015,0,1,1,0
32,2,4,1,19,-520.9666666666667,30,1,2015,22,21,2,2015,15,1,1,0
46,2,0,0,38,-1506.9333333333334,7,7,2015,5,8,9,2015,0,1,1,0
40,2,4,0,47,-536.9333333333333,11,8,2015,23,3,9,2015,8,1,1,0
23,2,0,0,24,-2482.9,24,7,2015,8,4,11,2015,19,1,1,0
64,2,0,0,54,-1895.15,24,2,2015,2,14,5,2015,1,1,1,0
16,2,1,1,48,-2778.3,11,2,2015,11,7,6,2015,5,1,1,0
43,0,1,0,35,-2048.5333333333333,20,6,2015,21,14,9,2015,5,1,1,0
37,2,0,0,28,-1887.9833333333331,16,4,2015,12,4,7,2015,4,1,1,0
29,0,0,0,37,-1756.3833333333334,22,5,2015,6,3,8,2015,11,1,1,0
13,2,4,1,27,-1189.5333333333333,15,8,2015,12,4,10,2015,1,1,1,0
18,2,4,0,40,-1618.5833333333333,27,5,2015,2,2,8,2015,13,1,1,0
64,0,0,1,39,-502.35,4,8,2015,20,25,8,2015,18,1,1,0
64,0,0,1,32,-2639.55,31,1,2015,20,21,5,2015,19,1,1,0
21,2,1,0,37,-2466.733333333333,3,6,2015,12,14,9,2015,7,1,1,0
14,2,1,1,29,-2602.866666666667,18,3,2015,19,5,7,2015,6,1,1,0
60,2,1,0,51,-215.8,1,5,2015,13,10,5,2015,13,1,1,0
47,2,0,1,40,-2099.6666666666665,5,2,2015,5,3,5,2015,17,1,1,0
17,2,0,0,45,-2621.5,16,5,2015,20,3,9,2015,1,1,1,0
37,2,0,1,29,-2455.1666666666665,18,3,2015,16,29,6,2015,0,1,1,0
67,1,0,0,33,-2762.766666666667,18,3,2015,13,11,7,2015,16,1,1,0
39,2,1,0,40,-1758.6,29,4,2015,1,11,7,2015,8,1,1,0
44,1,2,1,42,-727.9166666666666,14,7,2015,14,13,8,2015,22,1,1,0
22,1,2,0,42,-1760.5666666666666,28,1,2015,14,11,4,2015,23,1,1,0
26,0,2,1,26,0.0,10,1,2015,14,10,1,2015,14,1,1,1
38,2,0,0,22,-323.1666666666667,1,6,2015,1,14,6,2015,12,1,1,0
42,1,1,1,21,-2275.7833333333333,5,8,2015,22,8,11,2015,17,1,1,0
22,2,0,0,41,-1831.8666666666663,6,8,2015,13,21,10,2015,21,1,1,0
26,0,4,1,26,-233.96666666666667,30,3,2015,7,9,4,2015,1,1,1,0
19,0,1,0,37,-2386.583333333333,29,3,2015,10,6,7,2015,20,1,1,0
24,1,1,1,40,-1730.4666666666667,30,6,2015,21,11,9,2015,0,1,1,0
17,1,2,0,30,-1929.9666666666667,11,4,2015,10,30,6,2015,20,1,1,0
80,2,0,1,37,-2362.1,1,3,2015,17,8,6,2015,4,1,1,1
47,2,4,1,24,-1773.0,15,3,2015,22,28,5,2015,19,1,1,0
52,0,0,1,30,-1163.25,3,6,2015,10,21,7,2015,21,1,1,0
21,2,2,0,31,-379.9666666666666,15,6,2015,6,1,7,2015,2,1,1,0
